Employee ID,Year,Quarter,Current Employee Rating,Employee_Name
642,2026,Q1,4.47,Amber Ross
643,2024,Q2,2.37,Wyatt Edwards
644,2023,Q1,3.6,Karla Reed
645,2023,Q4,4.78,Yadira Mcmillan
646,2026,Q1,4.99,Fernando Mcconnell
647,2024,Q3,2.8,Sean Bean
648,2023,Q3,3.89,Lilianna Mccall
649,2024,Q1,2.75,Salvador Thomas
650,2026,Q3,3.08,Jair Silva
651,2025,Q4,1.96,Derek Moreno
652,2023,Q2,1.69,Litzy Conner
653,2024,Q4,1.29,Joanna Burnett
654,2022,Q3,2.36,Abdullah Frederick
655,2022,Q3,1.61,Armani Porter
656,2024,Q1,4.02,Taylor Sanders
657,2023,Q4,4.16,Iliana Randall
658,2026,Q4,3.88,Luke Henderson
659,2023,Q4,4.59,Madelyn Lambert
660,2022,Q4,3.37,Ava Pace
661,2026,Q4,1.11,Delaney Bruce
662,2025,Q4,3.52,Jair Bullock
663,2026,Q2,2.91,Kayla Farrell
664,2023,Q3,1.39,Taylor Gamble
665,2026,Q3,2.48,Carl Desimone
666,2024,Q4,1.1,Sophia Theamstern
667,2025,Q3,4.4,Kara Harrison
668,2024,Q2,3.26,Ming Huynh
669,2026,Q4,4.84,Karen Mancuso
670,2024,Q1,1.9,Linda Anderson
671,2026,Q3,1.59,Nilson Fernandes
672,2022,Q2,2.19,Alain Robinson
673,2026,Q4,3.1,Seffi Shields
674,2022,Q3,3.63,Horia Ndzi
675,2022,Q3,1.75,Evelyn Girifalco
676,2026,Q1,1.15,Ermine Pelletier
677,2026,Q2,2.51,Samuel MacLennan
678,2022,Q2,1.61,Sean Bernstein
679,2024,Q4,3.42,Shakira Perry
680,2023,Q1,2.19,Michael J Fitzpatrick
681,2024,Q4,1.45,Cybil Trzeciak
682,2023,Q1,4.93,Barry Wilber
683,2023,Q4,1.67,Enola Chivukula
684,2023,Q1,3.8,Joelle Burke
685,2025,Q1,3.4,Alexandra Kirill
686,2025,Q1,3.8,Celeste Johnson
687,2022,Q4,4.51,Nathalia Hendrix
688,2023,Q1,3.31,Justus Bowen
689,2023,Q1,2.59,Marcus Bender
690,2023,Q3,3.84,Ryker Logan
691,2026,Q2,4.03,Payten Middleton
692,2026,Q4,4.48,Harrison Hunt
693,2025,Q2,2.13,Orlando Henderson
694,2023,Q2,4.0,Darian Potts
695,2025,Q3,2.81,Isabela Collins
696,2026,Q1,3.59,Sierra Macias
697,2022,Q3,1.02,Giuliana Farmer
698,2026,Q3,2.84,Pierce Robbins
699,2022,Q4,3.52,Lamont Bridges
700,2023,Q4,4.1,Gretchen Richard
701,2024,Q2,4.33,Axel Hart
702,2025,Q1,2.62,Emma Escobar
703,2026,Q2,1.85,Maximilian Craig
704,2024,Q3,1.87,Erik Padilla
705,2024,Q2,3.39,Gilbert Duffy
706,2026,Q2,1.07,Raymond Ayers
707,2026,Q3,1.31,Vincent Wyatt
708,2026,Q1,3.03,Micah Stanley
709,2026,Q4,1.86,Evan Chen
710,2024,Q3,1.9,Serenity Thornton
711,2025,Q1,1.6,Talan Rivas
712,2026,Q3,1.4,Calvin Braun
713,2025,Q4,1.05,Cale Bender
714,2025,Q4,1.69,Kirsten Vance
715,2023,Q2,2.31,Cade Cox
716,2024,Q4,2.12,Ibrahim Wolfe
717,2024,Q4,2.18,Elianna Schmitt
718,2025,Q4,4.64,Colby Wolfe
719,2022,Q4,4.84,Autumn Barrera
720,2024,Q4,4.29,Emmalee Cervantes
721,2026,Q3,3.07,Ernest Willis
722,2022,Q1,4.46,Jaxon Anderson
723,2026,Q4,3.71,Precious Caldwell
724,2026,Q2,1.85,Yahir Serrano
725,2024,Q4,1.74,Krystal Peterson
726,2026,Q2,2.54,Jadyn Haley
727,2026,Q3,2.86,Davis Roberts
728,2022,Q4,3.27,Meadow Avery
729,2024,Q3,4.12,Allyson Owen
730,2025,Q1,2.29,Francisco Simon
731,2024,Q1,1.19,Trent Christian
732,2022,Q3,1.11,Chaya Boyd
733,2023,Q3,1.2,Nehemiah Rivas
734,2026,Q4,1.67,Wyatt Spence
735,2022,Q3,3.65,Abram Fisher
736,2022,Q4,4.17,Jayleen Oconnell
737,2023,Q3,2.6,Jordon Meadows
738,2025,Q4,3.22,Justice Pineda
739,2026,Q4,4.7,Isiah Decker
740,2026,Q1,2.29,Giada Boone
741,2022,Q1,1.14,Camryn Guerra
742,2023,Q1,1.13,Melody Rollins
743,2022,Q2,1.76,Lucia Cummings
744,2022,Q3,3.32,Jaylen Serrano
745,2022,Q3,1.43,Jayson Bright
746,2026,Q1,1.79,Carlie Wilkerson
747,2026,Q3,3.81,Kaylyn Patrick
748,2022,Q2,1.72,Evie Pope
749,2024,Q3,3.01,Nayeli Kelley
750,2024,Q1,2.0,Krista Franco
751,2026,Q3,2.07,Teresa Farrell
752,2022,Q3,3.87,Dorian Fox
753,2022,Q3,1.37,Madeleine Sherman
754,2022,Q2,3.07,Allan Butler
755,2025,Q1,4.18,Nevaeh Davila
756,2024,Q1,1.21,Gunnar Webster
757,2024,Q3,1.52,Aydin Tate
758,2026,Q4,3.65,Patrick Mckinney
759,2026,Q2,4.13,Milagros Foley
760,2022,Q4,1.35,Rachael Buck
761,2026,Q2,1.63,Rigoberto Townsend
762,2022,Q1,2.72,Reagan Odonnell
763,2025,Q4,2.28,Roy Morse
764,2026,Q4,4.47,Rafael Buchanan
765,2026,Q4,2.12,Kaitlynn Herman
766,2025,Q4,1.29,Marquise Santana
767,2022,Q1,3.88,Jamarion Mitchell
768,2022,Q4,3.99,Gabrielle Hardy
769,2026,Q4,2.18,Savion Stokes
770,2023,Q2,3.23,Trevin Summers
771,2024,Q3,1.47,Hailie Bell
772,2026,Q2,3.73,Audrey Stevens
773,2022,Q4,2.53,Jason Munoz
774,2026,Q3,4.8,Carlee Foley
775,2024,Q4,4.89,Sarahi Dodson
776,2023,Q2,4.45,Faith Carey
777,2026,Q4,4.7,Mylie Salazar
778,2026,Q1,2.38,Pablo Parker
779,2025,Q3,4.32,Ulises Shea
780,2024,Q1,3.04,Bethany Terry
781,2023,Q3,2.76,Kamari Holloway
782,2026,Q2,4.16,Jazlene Mcdaniel
783,2023,Q3,3.02,Dane Kelly
784,2022,Q2,1.1,Camila Dunn
785,2026,Q4,2.15,Aurora Frederick
786,2024,Q3,4.49,Caylee Nunez
787,2022,Q1,1.25,Tamia Sharp
788,2022,Q3,1.56,Jaliyah Gamble
789,2023,Q2,3.59,Xander Savage
790,2023,Q3,3.17,Marc Crosby
791,2025,Q4,3.41,Marques Zimmerman
792,2022,Q1,4.69,Livia Salazar
793,2026,Q3,2.66,Alana Choi
794,2023,Q1,3.54,Levi Lawson
795,2024,Q4,2.53,Kane Black
796,2026,Q4,3.73,Paola Weeks
797,2026,Q4,2.57,Brooklynn Mack
798,2023,Q1,3.95,Darrell Zamora
799,2024,Q1,4.5,Irvin Warner
800,2026,Q2,1.1,Dayton Castro
801,2026,Q1,3.69,Hailey Mckay
802,2025,Q2,1.39,Jaquan Rowland
803,2026,Q3,1.39,David Velez
804,2024,Q1,3.8,Joslyn Patel
805,2023,Q4,2.98,Colt Archer
806,2022,Q1,4.5,Abbigail Cameron
807,2025,Q4,1.55,Anastasia Escobar
808,2023,Q1,2.64,Ronin Mclaughlin
809,2023,Q3,2.81,Aliana Pena
810,2025,Q2,4.61,Ramon Goodwin
811,2022,Q3,3.75,Cory Saunders
812,2024,Q1,4.94,Alessandra Huynh
813,2023,Q4,1.56,Maeve Holmes
814,2025,Q2,4.23,Alejandra Mclean
815,2022,Q3,2.58,Reuben Potter
816,2024,Q4,3.32,Marilyn Greer
817,2023,Q4,4.84,Camila Nichols
818,2023,Q2,4.89,Iris Bruce
819,2023,Q3,4.16,Henry Pratt
820,2026,Q1,4.91,Kira Soto
821,2024,Q1,1.96,Ashanti Scott
822,2026,Q2,4.61,Sarahi Burke
823,2025,Q2,4.29,Aimee Terry
824,2026,Q4,1.37,Jerimiah Jackson
825,2022,Q4,3.96,Callie Murray
826,2024,Q2,2.04,Fabian Young
827,2022,Q4,1.56,Juliette Morton
828,2025,Q4,2.91,Alyvia Sellers
829,2023,Q1,3.89,Tyler Gay
830,2022,Q2,2.74,Noemi Randall
831,2022,Q4,2.45,Jazlene Lozano
832,2023,Q2,2.89,Jennifer Salazar
833,2023,Q4,3.34,Vaughn Leonard
834,2024,Q4,4.82,Caitlin Robertson
835,2025,Q4,4.67,Elyse Huerta
836,2026,Q2,1.4,Kyle Sanders
837,2026,Q4,4.51,Barrett Jennings
838,2024,Q3,1.34,Darius Koch
839,2023,Q2,2.98,Kolton Dawson
840,2025,Q1,3.51,Ciara Cole
841,2023,Q1,3.83,Virginia Wallace
842,2025,Q2,4.75,Malik Ochoa
843,2022,Q3,1.99,Elyse Pratt
844,2024,Q3,3.52,Yahir Hill
845,2023,Q3,2.69,Harley Abbott
846,2026,Q4,3.13,Dawson Pratt
847,2023,Q1,3.67,Michaela Smith
848,2024,Q3,3.41,Lillie Leblanc
849,2025,Q4,2.05,Sincere Rivera
850,2025,Q4,2.3,Lucas Good
851,2026,Q3,2.11,Jonas Hernandez
852,2023,Q4,4.81,Cason Tyler
853,2022,Q4,2.23,Malachi Singleton
854,2024,Q3,3.22,Natalie Christensen
855,2022,Q1,1.36,Jordyn Sheppard
856,2023,Q3,1.38,Rohan Matthews
857,2026,Q2,3.95,Taniya Stafford
858,2026,Q4,2.18,Cherish Preston
859,2022,Q3,2.25,Briley Hanson
860,2026,Q2,4.76,Hugo Tate
861,2026,Q4,3.21,Daniel Griffin
862,2022,Q2,4.22,Dakota Salinas
863,2022,Q1,3.42,Janiyah Ballard
864,2022,Q3,3.65,Annika Malone
865,2023,Q2,4.76,Celeste Lin
866,2025,Q4,2.35,Larissa Warner
867,2024,Q4,1.89,Lawrence Cross
868,2026,Q1,1.2,Kara Barnes
869,2024,Q1,3.07,Emery Schmidt
870,2023,Q3,3.8,Adalyn Vaughan
871,2026,Q2,3.96,Chase Lloyd
872,2025,Q2,3.13,Hallie Delacruz
873,2022,Q2,1.71,Tia Atkins
874,2026,Q3,2.99,Nia Nicholson
875,2024,Q3,3.94,Lilian Norton
876,2024,Q2,1.87,Aliana Pennington
877,2026,Q3,4.84,Estrella Benitez
878,2025,Q3,1.19,Kylie Gilbert
879,2024,Q4,1.25,Oscar Munoz
880,2023,Q1,1.13,Dane Barton
881,2025,Q3,3.24,Dexter Cline
882,2024,Q1,4.49,Atticus Frost
883,2025,Q1,1.76,Yamilet Cohen
884,2025,Q2,4.78,Emmalee Reynolds
885,2026,Q1,4.74,Moshe Taylor
886,2024,Q4,4.7,Irene Melton
887,2026,Q2,3.42,Eddie Whitney
888,2024,Q1,3.67,Marcel Gomez
889,2024,Q3,1.48,Amy Foster-Baker
890,2024,Q2,4.93,Janet King
891,2023,Q3,3.2,Bonalyn Boutwell
892,2026,Q4,1.15,Nan Singh
893,2024,Q3,3.64,Tyrone Steans
894,2023,Q3,3.45,Estelle Howard
895,2025,Q2,1.38,William LaRotonda
896,2023,Q4,1.12,Mia Brown
897,2025,Q3,4.33,Leigh Ann Smith
898,2025,Q4,3.48,Peter Foley
899,2025,Q1,4.02,Maximus Carney
900,2025,Q2,3.47,Jaida Sweeney
901,2026,Q1,3.61,Rhys Lawson
902,2023,Q4,1.38,Skyler Robles
903,2024,Q3,4.97,Allyson Keller
904,2023,Q4,2.48,Eddie Bauer
905,2023,Q3,1.99,Roger Taylor
906,2022,Q2,2.02,Marshall Sellers
907,2025,Q2,1.53,Cloe Mcgrath
908,2022,Q1,1.34,Susan Gordon
909,2023,Q4,4.96,Makenna Newton
910,2025,Q2,1.33,Kellen Smith
911,2024,Q1,3.04,Sherlyn Carroll
912,2026,Q1,1.42,Rogelio Flores
913,2023,Q3,1.57,Kadence Gentry
914,2025,Q4,4.47,Willow Golden
915,2022,Q2,1.99,Amiyah Sims
916,2025,Q4,2.94,Jeffery Hogan
917,2022,Q4,1.09,Shaniya Hamilton
918,2025,Q2,1.36,Johan Willis
919,2023,Q1,4.81,Seth Alvarez
920,2026,Q2,3.88,Aron Grant
921,2022,Q1,2.96,Haleigh Carter
922,2023,Q2,4.66,Tatiana Ayala
923,2022,Q3,4.47,Kaylynn Mcguire
924,2023,Q3,2.59,Timothy Villarreal
925,2024,Q3,4.7,Elliott Petersen
926,2024,Q2,4.87,Lily Tyler
927,2025,Q2,3.39,Noe Mann
928,2024,Q1,2.73,Christina Terry
929,2022,Q4,3.78,Niko Durham
930,2026,Q4,3.42,Dante Strong
931,2024,Q1,3.83,Angeline Perez
932,2026,Q4,1.63,Jairo Blanchard
933,2025,Q3,1.67,Rishi Watkins
934,2024,Q1,3.05,Immanuel Goodwin
935,2022,Q1,4.27,Elle Berry
936,2023,Q2,1.38,Raphael Francis
937,2024,Q4,1.49,Hadley Barrett
938,2026,Q3,3.82,Mollie Jenkins
939,2023,Q1,3.01,Cali Nolan
940,2025,Q3,1.7,Malik Crane
941,2025,Q3,4.13,Bryce Higgins
942,2023,Q1,2.31,Beatrice Bean
943,2025,Q3,1.2,Shea Novak
944,2025,Q4,1.11,Mateo Mcdaniel
945,2024,Q1,2.16,Arianna Carlson
946,2024,Q2,4.25,Frankie Davenport
947,2025,Q1,4.86,Morgan Hammond
948,2025,Q2,1.33,Judith Mccullough
949,2025,Q2,1.82,Luca Francis
950,2026,Q3,4.34,Mallory Figueroa
951,2023,Q4,4.21,Larissa Douglas
952,2025,Q4,1.66,Konnor Rivas
953,2026,Q3,1.14,Fernanda Yu
954,2023,Q2,2.37,Solomon Paul
955,2022,Q2,3.5,Emiliano Young
956,2025,Q3,4.07,Mason Ellis
957,2023,Q4,3.43,Athena Moore
958,2025,Q1,1.18,Karla Farrell
959,2026,Q4,1.5,Anderson Meadows
960,2026,Q1,4.68,Jacey Braun
961,2022,Q2,2.04,Nathan Kline
962,2025,Q2,4.2,Gabriella Benitez
963,2024,Q2,4.8,Juan Gonzalez
964,2026,Q1,1.97,Cayo Gonzalez
965,2022,Q2,2.39,Taylor Sparks
966,2022,Q3,4.42,Jeanette Tippett
967,2022,Q4,1.35,Rose Ivey
968,2022,Q4,4.86,Elijian Clukey
969,2024,Q3,4.05,Jordan Winthrop
970,2026,Q4,1.11,Shari Ngodup
971,2023,Q2,2.4,John Kretschmer
972,2025,Q4,4.2,Debbie Mangal
973,2026,Q3,4.87,Helen Billis
974,2026,Q4,1.61,Yen Johnston
975,2024,Q3,3.26,Hong Pham
976,2025,Q4,3.16,Linda Bachiochi
977,2024,Q4,3.19,Lily DiNocco
978,2022,Q2,3.18,Ned Miller
979,2024,Q4,3.4,Shana Petingill
980,2023,Q2,1.2,Jennifer Cloninger
981,2022,Q4,2.97,Elias Robinson
982,2026,Q2,3.3,Libby Fidelia
983,2026,Q2,1.64,Catherine Ybarra
984,2024,Q2,4.53,Ashanti Price
985,2026,Q3,1.61,Makenna Rojas
986,2025,Q4,3.61,Rory Stone
987,2025,Q4,3.13,Ann Montgomery
988,2022,Q2,4.04,Erin Holder
989,2022,Q2,3.25,Aubrey Kim
990,2026,Q1,3.31,Edward Love
991,2026,Q4,1.41,Paisley Avery
992,2023,Q1,1.39,Kaiden Leblanc
993,2024,Q2,1.18,Shania Bauer
994,2026,Q4,1.8,Danna Hines
995,2025,Q4,2.64,Bennett Bowen
996,2024,Q1,3.85,Gianna Lopez
997,2024,Q3,2.94,Azaria Young
998,2024,Q4,4.77,Aydin Bautista
999,2024,Q1,2.96,Antoine Schaefer
1000,2025,Q1,4.13,Milagros Cobb
1001,2025,Q1,4.2,Jean Duffy
1002,2023,Q4,3.45,Campbell Doyle
1003,2022,Q1,1.57,Deven Vincent
1004,2025,Q3,1.35,Evangeline Downs
1005,2024,Q4,2.15,Kaley Ali
1006,2024,Q3,1.83,Madeline Bernard
1007,2024,Q1,4.3,Alijah Singh
1008,2023,Q1,1.76,Ayla Roberts
1009,2023,Q1,4.52,Isai Mcfarland
1010,2025,Q3,3.39,Brent Dominguez
1011,2024,Q2,1.57,Lorena Graves
1012,2024,Q2,4.26,Lucian Mora
1013,2024,Q4,4.97,Dangelo Gould
1014,2026,Q3,3.49,Humberto Horn
1015,2025,Q4,1.23,Miranda Chavez
1016,2022,Q4,3.18,Makena Mcintosh
1017,2026,Q4,3.03,Armani Crawford
1018,2026,Q3,1.3,Eugene Bird
1019,2023,Q1,4.28,Connor Larsen
1020,2024,Q3,4.57,Harley Mccullough
1021,2023,Q4,4.38,Lucian Montoya
1022,2023,Q3,4.77,Shiloh Baird
1023,2024,Q3,1.39,Tara Alvarado
1024,2024,Q3,1.52,Raina Vaughan
1025,2024,Q1,1.44,Sienna Bullock
1026,2026,Q3,4.68,Tyrese Goodman
1027,2025,Q4,3.84,Giovanni Landry
1028,2023,Q2,1.2,Javon Moses
1029,2024,Q4,3.85,Alonso Williams
1030,2022,Q4,4.91,Kamila Rosales
1031,2023,Q1,1.51,Jadiel French
1032,2022,Q4,1.9,Brennan Jefferson
1033,2022,Q4,3.66,Noe Glenn
1034,2022,Q4,4.38,Vaughn Kim
1035,2024,Q2,3.39,Anabel Evans
1036,2026,Q1,2.6,Elisabeth Irwin
1037,2023,Q4,4.77,Bo Bradford
1038,2022,Q2,3.77,Dustin Beasley
1039,2026,Q2,2.86,Dean Winters
1040,2023,Q3,4.98,Chanel Dougherty
1041,2024,Q3,2.0,Phoebe Dorsey
1042,2023,Q2,3.65,Coleman Bridges
1043,2024,Q3,1.12,Juliet Bautista
1044,2025,Q1,3.4,Julia Lawrence
1045,2024,Q4,1.25,Kinley Dean
1046,2025,Q3,4.36,Karina Mccarthy
1047,2023,Q3,3.68,Ruben Kirby
1048,2025,Q3,3.29,Alexia Hughes
1049,2022,Q2,2.7,Miles Gill
1050,2025,Q2,1.66,Kaden Woodard
1051,2023,Q1,4.36,Frida Wilkins
1052,2023,Q3,4.63,Kamron Doyle
1053,2026,Q3,3.18,Blaine Rose
1054,2024,Q2,3.97,Elena Gilmore
1055,2023,Q2,4.49,Ashlynn Moses
1056,2022,Q1,4.63,Esmeralda Galvan
1057,2025,Q2,2.1,Ignacio Wiley
1058,2022,Q2,2.84,Lorena Mahoney
1059,2026,Q2,1.0,Krystal Atkinson
1060,2022,Q2,1.66,Soren Merritt
1061,2022,Q1,4.7,Frida Salazar
1062,2026,Q2,3.48,Annie Peters
1063,2025,Q3,1.81,Zoie Mercado
1064,2026,Q1,4.46,Joanna Arias
1065,2026,Q4,1.61,Tristian Wilcox
1066,2022,Q4,3.47,Zoey Spence
1067,2023,Q3,4.43,Bradley Barnes
1068,2026,Q3,1.86,Juliana Schroeder
1069,2026,Q1,3.53,Yasmin Warren
1070,2025,Q4,1.81,Izabella Barron
1071,2024,Q1,4.39,Victoria Soto
1072,2025,Q3,2.16,Cody Beard
1073,2026,Q2,1.95,Abigayle Mccann
1074,2024,Q4,1.76,Brenden Marks
1075,2023,Q2,1.92,Jaqueline Gallagher
1076,2025,Q4,4.73,Abagail Banks
1077,2022,Q4,2.34,Nickolas Guzman
1078,2023,Q4,4.37,Guillermo Rose
1079,2025,Q4,3.4,Moises Brock
1080,2023,Q4,3.69,Hayden Richmond
1081,2024,Q1,2.54,Evelin Sellers
1082,2023,Q1,4.49,Dereon Hayes
1083,2026,Q4,2.53,Marlee Mathis
1084,2023,Q4,2.12,Alice House
1085,2026,Q3,1.55,Jonathon Thompson
1086,2023,Q2,1.07,Kendal Abbott
1087,2026,Q3,2.46,Holly Taylor
1088,2025,Q2,1.47,Hadassah Blackburn
1089,2026,Q3,2.27,Shaylee Hall
1090,2023,Q3,2.7,Richard Nelson
1091,2022,Q4,4.08,Leyla Davila
1092,2026,Q3,4.63,Kolten Calhoun
1093,2026,Q1,3.12,Camille Livingston
1094,2024,Q1,4.75,Lilianna Colon
1095,2025,Q3,1.92,Chaim Patrick
1096,2023,Q1,1.73,Amara Castillo
1097,2022,Q4,2.64,Joel Eaton
1098,2023,Q2,2.23,Priscilla Walters
1099,2022,Q4,3.7,Nehemiah Leach
1100,2023,Q3,3.11,Ashtyn Huynh
1101,2023,Q3,3.97,Tristen Reed
1102,2024,Q2,2.27,Braedon Chandler
1103,2022,Q3,2.45,Nikolas Hancock
1104,2022,Q1,2.05,Demetrius Sanders
1105,2022,Q4,1.33,Tiana Perry
1106,2024,Q2,1.61,Rene Pena
1107,2022,Q2,3.26,Angelo Fox
1108,2022,Q2,3.8,Ernesto Madden
1109,2022,Q1,3.07,Amari Christian
1110,2023,Q2,3.69,Lilly Turner
1111,2025,Q1,4.78,Rayne Simpson
1112,2022,Q2,1.41,Aaron Tapia
1113,2022,Q1,3.11,Aimee Santana
1114,2023,Q1,4.22,Raegan Stanton
1115,2024,Q4,2.91,Johan Sosa
1116,2024,Q3,3.76,Stacy Bonilla
1117,2023,Q4,1.15,Valery Holder
1118,2023,Q1,4.68,Skye Cochran
1119,2025,Q3,2.54,Jerimiah Mendez
1120,2024,Q1,3.24,Madden Lam
1121,2026,Q2,4.09,Nicole Stone
1122,2024,Q2,4.69,Brice Christian
1123,2023,Q3,4.21,Sage Potter
1124,2026,Q4,1.07,Kyle Peck
1125,2023,Q3,1.94,Zaniyah Roman
1126,2025,Q1,3.42,Katie Gutierrez
1127,2023,Q4,1.57,Walker Baird
1128,2025,Q1,2.94,Zackery Sutton
1129,2023,Q3,3.75,Hazel Ponce
1130,2022,Q1,1.54,Joey Alvarez
1131,2023,Q2,1.22,Titus Day
1132,2026,Q1,4.12,Bella Norris
1133,2025,Q4,3.43,Braden Ballard
1134,2024,Q3,1.54,Aron Graham
1135,2025,Q2,4.81,Shamar Cross
1136,2025,Q2,2.96,Kailee Harmon
1137,2023,Q1,2.46,Alice Kaufman
1138,2022,Q2,4.25,Cesar House
1139,2024,Q1,1.62,Guillermo Lynn
1140,2023,Q4,2.71,Myles Hart
1141,2023,Q3,3.87,Deborah Kline
1142,2023,Q4,4.21,Patricia Pruitt
1143,2023,Q1,3.11,Alice Craig
1144,2023,Q3,4.87,Mariana Copeland
1145,2022,Q1,1.04,Nick Merritt
1146,2026,Q1,3.41,Chance Warner
1147,2024,Q2,4.82,Ryann Tapia
1148,2025,Q4,2.81,Diego Hays
1149,2025,Q2,4.37,Gabriel Adams
1150,2024,Q4,2.57,Rohan Mcdowell
1151,2024,Q2,2.07,Sullivan Whitehead
1152,2025,Q1,4.12,Lilliana Randolph
1153,2025,Q4,4.57,Presley Salazar
1154,2025,Q2,2.46,Lilianna Lynn
1155,2025,Q1,4.03,Gerardo Sampson
1156,2024,Q4,1.76,Miguel Kim
1157,2024,Q1,1.69,Muhammad Mcpherson
1158,2025,Q3,4.16,Myles Jensen
1159,2025,Q3,3.43,Alessandro Harris
1160,2023,Q1,1.75,Eugene Reyes
1161,2022,Q4,4.18,Shamar Guzman
1162,2022,Q4,3.76,Mohammed Mcintyre
1163,2026,Q4,1.96,Travis Morgan
1164,2024,Q1,1.43,Alessandro Fuller
1165,2022,Q3,2.49,Kamden Ochoa
1166,2023,Q3,4.46,Charlee Wiggins
1167,2023,Q3,3.89,Natalia Hamilton
1168,2024,Q4,2.88,Kierra Boone
1169,2025,Q1,3.73,Charlie Ramirez
1170,2026,Q3,3.02,Chris Johnson
1171,2022,Q1,1.2,John Bentley
1172,2023,Q1,4.59,Myla Mcintyre
1173,2023,Q2,1.64,Demarcus Ware
1174,2022,Q4,1.15,Devon Daniels
1175,2026,Q2,4.95,Odin Heath
1176,2022,Q3,1.39,Bryanna Mahoney
1177,2026,Q3,3.45,Ashlynn Thompson
1178,2026,Q3,1.24,Ansley Duke
1179,2024,Q2,3.48,Izaiah Quinn
1180,2025,Q4,1.95,Hillary Clements
1181,2026,Q2,1.36,Diana Cameron
1182,2026,Q3,3.9,Rhianna Allison
1183,2026,Q3,3.34,Ramon Watson
1184,2025,Q2,5.0,Raegan Spence
1185,2026,Q4,2.9,Jacoby Singleton
1186,2025,Q3,4.75,Kara Yates
1187,2026,Q4,1.47,Beau Barron
1188,2023,Q4,2.66,Giovanna Morton
1189,2026,Q4,1.54,Braelyn Dominguez
1190,2022,Q3,2.25,Rhett Andrews
1191,2022,Q3,4.53,Terrell Crosby
1192,2022,Q2,1.59,Corbin Roberson
1193,2023,Q3,4.07,Micheal Drake
1194,2025,Q2,1.17,Evie Mclaughlin
1195,2023,Q1,1.33,Robert Hubert
1196,2026,Q3,2.03,Matthew Westinghouse
1197,2022,Q2,4.8,Jason Smith
1198,2022,Q2,3.83,Charlie Wang
1199,2023,Q2,3.71,Kurt Navathe
1200,2026,Q2,2.16,Katie Roper
1201,2022,Q1,4.25,Maggie Rachael
1202,2023,Q3,4.7,Binh Le
1203,2022,Q3,3.3,Lucia Peterson
1204,2022,Q2,1.37,Nola Moss
1205,2023,Q2,1.99,Chance Braun
1206,2024,Q1,2.34,Alma Pennington
1207,2026,Q2,2.39,Miley French
1208,2026,Q4,4.97,Kole Levine
1209,2024,Q1,3.99,Azul Watkins
1210,2026,Q4,3.36,Landen Blanchard
1211,2024,Q4,4.34,Leroy Norman
1212,2025,Q4,4.3,Nikhil Pineda
1213,2025,Q4,4.22,Kadence Simon
1214,2023,Q1,1.51,Elliot Phillips
1215,2023,Q3,4.44,Taniya Daniels
1216,2024,Q1,1.73,Julia Jimenez
1217,2026,Q4,3.67,Kamden Paul
1218,2024,Q1,2.29,Octavio Hicks
1219,2022,Q1,4.93,Jaidyn Malone
1220,2023,Q4,4.86,Cora Perez
1221,2022,Q1,3.68,Isis Ayala
1222,2026,Q1,3.0,Charlee Calhoun
1223,2023,Q2,2.44,Walter Pruitt
1224,2024,Q4,1.03,Julie Harrington
1225,2024,Q3,4.82,Amara Wood
1226,2026,Q3,2.92,Nevaeh Ponce
1227,2024,Q1,2.74,Greta Fields
1228,2025,Q1,2.08,Zackery Hess
1229,2026,Q1,2.76,Chloe Gould
1230,2026,Q1,2.7,Elyse Chandler
1231,2022,Q4,2.55,Isaias Briggs
1232,2024,Q1,4.8,Allison Frank
1233,2024,Q3,4.23,Joaquin Hahn
1234,2023,Q4,2.71,Drake Nicholson
1235,2026,Q4,1.4,Kenna Porter
1236,2025,Q2,1.38,Peter Wong
1237,2026,Q2,2.05,Fatima Pennington
1238,2025,Q2,4.75,Lainey Ayers
1239,2022,Q2,3.21,Tania Jennings
1240,2023,Q2,2.41,Kara Ferrell
1241,2025,Q3,3.99,George Sheppard
1242,2022,Q2,3.25,Taniyah Mcmillan
1243,2026,Q4,4.88,Kole Avila
1244,2023,Q4,3.3,Ernest Munoz
1245,2026,Q1,3.14,Rose Jordan
1246,2024,Q1,2.69,Amaris Torres
1247,2024,Q4,2.04,Titus Lowe
1248,2023,Q4,2.02,Savanah Prince
1249,2023,Q1,4.04,Dawson Pollard
1250,2022,Q3,2.59,Moises Day
1251,2026,Q4,3.4,Sadie Sheppard
1252,2025,Q2,1.92,Soren Coleman
1253,2023,Q2,3.41,Sage Morris
1254,2022,Q3,2.37,Lillian Steele
1255,2024,Q2,4.15,Deanna Meza
1256,2026,Q4,2.7,Troy Todd
1257,2026,Q2,1.51,Beckett Shea
1258,2022,Q3,2.62,Eve Barker
1259,2026,Q2,4.6,Lillie Wilkerson
1260,2025,Q2,3.05,Alexis Harrell
1261,2024,Q2,4.22,Mylee Snow
1262,2026,Q2,4.18,Elsa Mckenzie
1263,2025,Q3,4.37,Kolby Reed
1264,2025,Q3,3.59,Kyler Morales
1265,2025,Q2,2.9,Jasiah Walton
1266,2023,Q4,2.06,Urijah Brandt
1267,2025,Q2,4.62,Gianna Pope
1268,2023,Q1,1.9,Malia Reynolds
1269,2026,Q2,1.72,Claire Gordon
1270,2022,Q2,3.07,Joshua Hall
1271,2025,Q1,1.73,Mattie Peters
1272,2022,Q4,1.55,Makai Nolan
